"occupation_id","label","english_translation","country_code","lang_code","preferred","hisco_id","status_id","relation_id","product_id","comtxt","provenance","link_id"
8015,"Apothiquaire","pharmacist","BEL","FR",0,6710,0,0,0,"","LNP",294
8016,"Apprenti typographe","apprentice typographer","BEL","FR",0,92110,23,0,0,"","LNP",295
8017,"Architecte","architect","BEL","FR",0,2120,0,0,0,"","LNP",296
8018,"Architecte communal","municipal architect","BEL","FR",0,2120,0,0,0,"","LNP",297
8019,"Architecte communal/ville","municipal/ city architect","BEL","FR",0,2120,0,0,0,"","LNP",298
8020,"Architecte de ville","city architect","BEL","FR",0,2120,0,0,0,"","LNP",299
8021,"Ardoisier","slate quarry worker","BEL","FR",0,71110,0,0,0,"95320","LNP",300
8022,"Ardoisier","slate quarry worker","BEL","FR",0,95320,0,0,0,"71110","LNP",301
8023,"Armurier","armourer","BEL","FR",0,83920,0,0,0,"","LNP",302
8024,"Arpenteur","surveyor","BEL","FR",0,3020,0,0,0,"","LNP",303
8025,"Artisan","artisan","BEL","FR",0,-1,24,0,0,"","LNP",304
8026,"Artiste","artist","BEL","FR",0,16000,0,0,0,"17000","LNP",305
8027,"Artiste","artist","BEL","FR",0,17000,0,0,0,"16000","LNP",306
8028,"Artiste dramatique","actor","BEL","FR",0,17320,0,0,0,"","LNP",307
8029,"Artiste musicien","musician","BEL","FR",0,17140,0,0,0,"","LNP",308
8030,"Artiste peintre","artist painter","BEL","FR",0,16130,0,0,0,"","LNP",309
8031,"Artiste sculpteur","","BEL","FR",0,16120,0,0,0,"","LNP",310
8032,"Assesseur de juge","assessor","BEL","FR",0,12910,0,0,0,"","LNP",311
8033,"Attaché","attaché","BEL","FR",0,31000,0,0,0,"","LNP",312
8034,"Aubergiste","inn keeper","BEL","FR",0,51020,0,0,0,"","LNP",313
8035,"Aubergiste","inn keeper","BEL","FR",0,51020,0,0,0,"","LNP",314
8036,"Auditeur conseil état","assessor council of state","BEL","FR",0,12910,0,0,0,"","LNP",315
8037,"Avocat","lawyer","BEL","FR",0,12110,0,0,0,"","LNP",316
8038,"Avoué","","BEL","FR",0,12410,0,0,0,"","LNP",317
8039,"Avoué/advocat avoué","lawyer","BEL","FR",0,12410,0,0,0,"","LNP",318
8040,"Badigeonneur","dauber","BEL","FR",0,93190,0,0,0,"","LNP",319
8041,"Banquier","banker","BEL","FR",0,21110,0,0,0,"","LNP",320
8042,"Barbier","barber","BEL","FR",0,57030,0,0,0,"","LNP",321
8043,"Barbouilleur","dauber","BEL","FR",0,93190,0,0,0,"","LNP",322
8044,"Batelier","boatman","BEL","FR",0,98190,0,0,0,"","LNP",323
8045,"Berger","shepherd","BEL","FR",0,62430,0,0,0,"","LNP",324
8046,"Bijoutier","jeweller","BEL","FR",0,88010,0,0,0,"","LNP",325
8047,"Blancher de lins","linen bleacher","BEL","FR",0,56010,0,0,0,"75615","LNP",326
8048,"Blancher de lins","linen bleacher","BEL","FR",0,75615,0,0,0,"56010","LNP",327
8049,"Blancheur de lins","linen bleacher","BEL","FR",0,56010,0,0,0,"75615","LNP",328
8050,"Blancheur de lins","linen bleacher","BEL","FR",0,75615,0,0,0,"56010","LNP",329
8051,"Blancheur de toiles","cloth bleacher","BEL","FR",0,56010,0,0,0,"75615","LNP",330
8052,"Blancheur de toiles","cloth bleacher","BEL","FR",0,75615,0,0,0,"56010","LNP",331
8053,"Blanchisseur","bleacher","BEL","FR",0,56010,0,0,0,"75615","LNP",332
8054,"Blanchisseur","bleacher","BEL","FR",0,75615,0,0,0,"56010","LNP",333
8055,"Bobineur","bobbin worker","BEL","FR",0,75250,0,0,0,"85345","LNP",334
8056,"Bobineur","bobbin worker","BEL","FR",0,85345,0,0,0,"75250","LNP",335
8057,"Bonnetier","dealer in woven and knitted goods","BEL","FR",0,75500,0,0,0,"","LNP",336
8058,"Bottier","bootmaker","BEL","FR",0,80110,0,0,0,"","LNP",337
8059,"Boucher","butcher","BEL","FR",0,77310,0,0,0,"","LNP",338
8060,"Boudineur de coton","cotton presser (worker)","BEL","FR",0,75240,0,0,0,"","LNP",339
8061,"Boulanger","baker","BEL","FR",0,77620,0,0,0,"","LNP",340
8062,"Boulanger de pâte en croûte","pastry baker","BEL","FR",0,77630,0,0,0,"","LNP",341
8063,"Bourgemestre","mayor","BEL","FR",0,20110,0,0,0,"","LNP",342
8064,"Bourgemestre/maire","mayor","BEL","FR",0,20110,0,0,0,"","LNP",343
8065,"Bourrelier","saddler","BEL","FR",0,80320,0,0,0,"","LNP",344
8066,"Boutiquer","grocer","BEL","FR",0,41030,0,0,20,"","LNP",345
8067,"Boutiquier","grocer","BEL","FR",0,41030,0,0,20,"","LNP",346
8068,"Brandevinier","brandy maker","BEL","FR",0,74490,0,0,0,"","LNP",347
8069,"Brasseur","brewer","BEL","FR",0,77810,0,0,0,"","LNP",348
8070,"Brigadier","police sergeant","BEL","FR",0,58330,0,0,0,"","LNP",349
8071,"Briquetier","brick-maker","BEL","FR",0,89242,0,0,0,"","LNP",350
8072,"Briquettier","brick-maker","BEL","FR",0,89242,0,0,0,"","LNP",351
8073,"Brossier","brushmaker","BEL","FR",0,94230,0,0,0,"","LNP",352
8074,"Broyeur de lin","flax-breaker","BEL","FR",0,75190,0,0,0,"","LNP",353
8075,"Buandier","washerman","BEL","FR",0,56010,0,0,0,"","LNP",354
8076,"Bûcheron","wood-cutter","BEL","FR",0,63110,0,0,0,"","LNP",355
8077,"Cabaretier","","BEL","FR",0,51050,0,0,0,"","LNP",356
8078,"Cafetier","café proprietor","BEL","FR",0,51050,0,0,0,"","LNP",357
8079,"Caissier à la conservation des hypothèques","mortgage cashier","BEL","FR",0,33990,0,0,0,"","LNP",358
8080,"Camionneur","truck driver","BEL","FR",0,98555,0,0,0,"","LNP",359
8081,"Candidat en droit","bachelor in law","BEL","FR",0,12000,0,22,0,"","LNP",360
8082,"Candidat en médecin","bachelor in medecin","BEL","FR",0,6100,0,22,0,"","LNP",361
8083,"Candidat en pharmacie","bachelor pharmacist","BEL","FR",0,6710,0,22,0,"","LNP",362
8084,"Candidat en philosophie et lettres","bachelor in philosophy and literature","BEL","FR",0,19260,0,22,0,"19520","LNP",363
8085,"Candidat en philosophie et lettres","bachelor in philosophy and literature","BEL","FR",0,19520,0,22,0,"19260","LNP",364
8086,"Candidat en sciences","bachelor in science","BEL","FR",0,99999,0,22,0,"","LNP",365
8087,"Candidat huissier","bachelor of process-server","BEL","FR",0,39340,0,22,0,"","LNP",366
8088,"Candidat notaire","bachelor in notary","BEL","FR",0,12310,0,22,0,"","LNP",367
8089,"Canonnier","gunner","BEL","FR",0,58340,0,0,0,"","LNP",368
8090,"Cantonnier","paviour","BEL","FR",0,95160,0,0,0,"","LNP",369
8091,"Capitaine","captain","BEL","FR",0,58320,0,0,0,"","LNP",370
8092,"Capitaine en armée","army captain","BEL","FR",0,58320,0,0,0,"","LNP",371
8093,"Capitaine en pensionné","retired captain","BEL","FR",0,58320,0,21,0,"","LNP",372
8094,"Capitaine en retraité","retired captain","BEL","FR",0,58320,0,21,0,"","LNP",373
8095,"Capitaine en retraité/pensionné","retired captain","BEL","FR",0,58320,0,21,0,"","LNP",374
8096,"Carillonneur","carillon player","BEL","FR",0,17140,0,0,0,"","LNP",375
8097,"Carrier","quarry-worker","BEL","FR",0,71110,0,0,0,"","LNP",376
8098,"Carrossier","coach builder","BEL","FR",0,81920,0,0,0,"81920, 81925, 87371","LNP",377
8099,"Carrossier","coach builder","BEL","FR",0,81925,0,0,0,"81920, 81925, 87372","LNP",378
8100,"Carrossier","coach builder","BEL","FR",0,87370,0,0,0,"81920, 81925, 87370","LNP",379
8101,"Casquetier","cap maker","BEL","FR",0,79390,0,0,0,"","LNP",380
8102,"Ceinturier","belt maker","BEL","FR",0,80310,0,0,0,"","LNP",381
8103,"Chaisier","chair maker","BEL","FR",0,55190,0,0,0,"81120","LNP",382
8104,"Chaisier","chair maker","BEL","FR",0,81120,0,0,0,"55190","LNP",383
8105,"Chandelier","candle maker","BEL","FR",0,94960,0,0,0,"","LNP",384
8106,"Chansonnier","singer","BEL","FR",0,17145,0,0,0,"","LNP",385
8107,"Chantre","singer","BEL","FR",0,17145,0,0,0,"","LNP",386
8108,"Chapelier","hatter","BEL","FR",0,79310,0,0,0,"","LNP",387
8109,"Charbonnier","coal dealer","BEL","FR",0,41025,0,0,11,"","LNP",388
8110,"Charcutier","pork-butcher","BEL","FR",0,77390,0,0,0,"","LNP",389
8111,"Chargeur de bierre","beer loader","BEL","FR",0,97125,0,0,0,"","LNP",390
8112,"Chargeur de pain","bread loader","BEL","FR",0,97125,0,0,0,"","LNP",391
8113,"Charpentier","carpenter","BEL","FR",0,95410,0,0,0,"","LNP",392
8114,"Charpentier de navires","boat carpenter","BEL","FR",0,95440,0,0,0,"","LNP",393
8115,"Charretier","coachman","BEL","FR",0,98620,0,0,0,"","LNP",394
8116,"Charron","cartwright","BEL","FR",0,81925,0,0,0,"","LNP",395
8117,"Chartrier","classificationer of charters or consignment notes","BEL","FR",0,39530,0,0,0,"","LNP",396
8118,"Chasseur","hunter","BEL","FR",0,58300,0,0,0,"58300, 59990, 64960, 54055","LNP",397
8119,"Chasseur","hunter","BEL","FR",0,54055,0,0,0,"58300, 59990, 64960, 54055","LNP",398
8120,"Chasseur","hunter","BEL","FR",0,59990,0,0,0,"58300, 59990, 64960","LNP",399
8121,"Chasseur","hunter","BEL","FR",0,64960,0,0,0,"58300, 59990, 64960","LNP",400
8122,"Chasseur à l'armée","army hunter","BEL","FR",0,58300,0,0,0,"","LNP",401
8123,"Chaudronnier","sheet metal worker","BEL","FR",0,87310,0,0,0,"","LNP",402
8124,"Chauffeur","chauffeur","BEL","FR",0,96900,0,0,0,"98330, 98500","LNP",403
8125,"Chauffeur","chauffeur","BEL","FR",0,98220,0,0,0,"98330, 98500","LNP",404
8126,"Chauffeur","chauffeur","BEL","FR",0,98330,0,0,0,"98500, 98220","LNP",405
8127,"Chauffeur au chemin de fer","railway fireman","BEL","FR",0,98320,0,0,0,"98330","LNP",406
8128,"Chauffeur au chemin de fer","railway fireman","BEL","FR",0,98330,0,0,0,"98320","LNP",407
8129,"Chauffeur d'automobile","chauffeur automobiliste","BEL","FR",0,98590,0,0,0,"","LNP",408
8130,"Chauffeur-machiniste","fireman-engine driver","BEL","FR",0,98300,0,0,0,"","LNP",409
8131,"Chef brasseur","head brewer","BEL","FR",0,77810,31,0,0,"","LNP",410
8132,"Chef comptable","chef bookkeeper","BEL","FR",0,11010,31,0,0,"","LNP",411
8133,"Chef comptable","chef bookkeeper","BEL","FR",0,33110,31,0,0,"","LNP",412
8134,"Chef d' atelier","work-room chief","BEL","FR",0,22610,0,0,0,"","LNP",413
8135,"Chef de bureau","office head","BEL","FR",0,22110,0,0,0,"","LNP",414
8136,"Chef de corporation","head of a corporation","BEL","FR",0,21110,0,0,0,"","LNP",415
8137,"Chef de lampiste au chemin de fer","chief of railway workers","BEL","FR",0,98440,0,0,0,"","LNP",416
8138,"Chef de l'état major","head of staff (military)","BEL","FR",0,20210,0,0,0,"","LNP",417
8139,"Chef de musique","head musician","BEL","FR",0,17135,0,0,0,"","LNP",418
8140,"Chef de section","section head","BEL","FR",0,22000,0,0,0,"","LNP",419
8141,"Chef de station","station master","BEL","FR",0,22210,0,0,0,"","LNP",420
8142,"Chef de train","head of the train","BEL","FR",0,36020,0,0,0,"98420","LNP",421
8143,"Chef de train","head of the train","BEL","FR",0,98420,0,0,0,"36020","LNP",422
8144,"Chef division gouvernement","head of government departement","BEL","FR",0,20210,0,0,0,"","LNP",423
8145,"Chef garde","head of the guard","BEL","FR",0,21990,0,0,0,"","LNP",424
8146,"Chef magasinier","head storekeeper","BEL","FR",0,39140,31,0,0,"","LNP",425
8147,"Chef meunier","head miller","BEL","FR",0,77120,31,0,0,"","LNP",426
8148,"Chef ouvrier fabrique","head factory worker","BEL","FR",0,22610,0,0,0,"","LNP",427
8149,"Chef ouvrier maçon","chief of bricklayers (workers)","BEL","FR",0,22675,0,0,0,"","LNP",428
8150,"Chef ouvrier salpêtrière","chief of sapletre-factoryworker","BEL","FR",0,22640,0,0,0,"","LNP",429
8151,"Chef ouvrier teinturier","chief of painters (workers)","BEL","FR",0,22670,0,0,0,"","LNP",430
8152,"Chevalier","knight","BEL","FR",0,-1,51,0,0,"","LNP",431
8153,"Chiffonnier","rag picker","BEL","FR",0,49030,0,0,39,"","LNP",432
8154,"Chimiste","chemist","BEL","FR",0,1110,0,0,0,"","LNP",433
8155,"Chirurgien","surgeon","BEL","FR",0,6110,0,0,0,"","LNP",434
8156,"Chirurgien-accoucheur","surgeon-obstetrician","BEL","FR",0,6130,0,0,0,"","LNP",435
8157,"Chirurgien-dentiste","surgeon-dentist","BEL","FR",0,6320,0,0,0,"","LNP",436
8158,"Chocolatier","chocolate producer","BEL","FR",0,77650,0,0,0,"","LNP",437
8159,"Cigarier","cigar maker","BEL","FR",0,78200,0,0,0,"","LNP",438
8160,"Cimentier","cement worker","BEL","FR",0,95210,0,0,0,"","LNP",439
8161,"Clerc","clerk","BEL","FR",0,14990,0,0,0,"30000","LNP",440
8162,"Clerc","clerk","BEL","FR",0,30000,0,0,0,"14990","LNP",441
8163,"Clerc à la banque","clerk at the bank","BEL","FR",0,33140,0,0,0,"33940","LNP",442
8164,"Clerc à la banque","clerk at the bank","BEL","FR",0,33940,0,0,0,"33140","LNP",443
8165,"Clerc ancien","retired clerk","BEL","FR",0,14990,0,21,0,"30000","LNP",444
8166,"Clerc ancien","retired clerk","BEL","FR",0,30000,0,21,0,"14990","LNP",445
8167,"Clerc de l'église","church clerk","BEL","FR",0,39990,0,0,0,"","LNP",446
8168,"Clerc de ville","","BEL","FR",0,30000,0,0,0,"","LNP",447
8169,"Clerc marchand","merchant clerk","BEL","FR",0,30000,0,0,0,"45125","LNP",448
8170,"Clerc marchand","merchant clerk","BEL","FR",0,30000,0,0,0,"39110","LNP",449
8171,"Clerc négociant","clerk of a wholesale dealer","BEL","FR",0,30000,0,0,0,"","LNP",450
8172,"Clerc notaire","notary clerk","BEL","FR",0,39340,0,0,0,"","LNP",451
8173,"Clerc régence","","BEL","FR",0,30000,0,0,0,"","LNP",452
8174,"Clerk de ville","city clerk","BEL","FR",0,30000,0,0,0,"","LNP",453
8175,"Clerk régence","regent clerk","BEL","FR",0,30000,0,0,0,"","LNP",454
8176,"Cocher","coachman","BEL","FR",0,98620,0,0,0,"","LNP",455
8177,"Coiffeur","hair dresser","BEL","FR",0,57025,0,0,0,"","LNP",456
8178,"Collaborateur de cabinet","cabinet cooperator","BEL","FR",0,31090,0,0,0,"","LNP",457
8179,"Colleur","","BEL","FR",0,95925,0,0,0,"","LNP",458
8180,"Colonel","colonel","BEL","FR",0,58320,0,0,0,"","LNP",459
8181,"Colonel pensionné","retired colonel","BEL","FR",0,58320,0,21,0,"","LNP",460
8182,"Colonel pensionné/retraité","retired colonel","BEL","FR",0,58320,0,21,0,"","LNP",461
8183,"Colonel retraité","retired colonel","BEL","FR",0,58320,0,21,0,"","LNP",462
8184,"Colporteur","hawker","BEL","FR",0,45220,0,0,0,"","LNP",463
8185,"Commis","clerk","BEL","FR",0,-1,0,0,0,"","LNP",464
8186,"Commis 1re stat cdf","railway clerk","BEL","FR",0,39960,0,0,0,"","LNP",465
8187,"Commis au chemin de fer","railway clerk","BEL","FR",0,39960,0,0,0,"","LNP",466
8188,"Commis aux écritures","clerk","BEL","FR",0,33120,0,0,0,"","LNP",467
8189,"Commis d'administration communale","minicipal administration clerk","BEL","FR",0,39310,0,0,0,"","LNP",468
8190,"Commis de bureau","office clerk","BEL","FR",0,39310,0,0,0,"","LNP",469
8191,"Commis de commerce","trade clerk","BEL","FR",0,30000,0,0,0,"45125","LNP",470
8192,"Commis de commerce","trade clerk","BEL","FR",0,45125,0,0,0,"30000","LNP",471
8193,"Commis de télégraphes","clerk telegraph","BEL","FR",0,38040,0,0,0,"","LNP",472
8194,"Commis des postes","clerk post","BEL","FR",0,33170,0,0,0,"","LNP",473
8195,"Commis grand central","clerk 'grand central'","BEL","FR",0,30000,0,0,0,"","LNP",474
8196,"Commis greffier au tribunal","clerk of the court","BEL","FR",0,39340,0,0,0,"","LNP",475
8197,"Commis libraire","book dealer clerk","BEL","FR",0,30000,0,0,0,"45130","LNP",476
8198,"Commis libraire","book dealer clerk","BEL","FR",0,45130,0,0,0,"30000","LNP",477
8199,"Commis maison cellulaire","prison clerk","BEL","FR",0,30000,0,0,0,"","LNP",478
8200,"Commis négociant","clerk of a wholesale dealer","BEL","FR",0,30000,0,0,0,"45120","LNP",479
8201,"Commis négociant","clerk of a wholesale dealer","BEL","FR",0,45120,0,0,0,"30000","LNP",480
8202,"Commis voyageur","commercial traveller clerk","BEL","FR",0,43220,0,0,0,"","LNP",481
8203,"Commissaire","superintendent","BEL","FR",0,20210,0,0,0,"","LNP",482
8204,"Commissaire au adjunct police","assistant-superintendant of police","BEL","FR",0,20210,0,0,0,"","LNP",483
8205,"Commissaire de police","superintendant of police","BEL","FR",0,20210,0,0,0,"","LNP",484
8206,"Commissionnaire","commissioner","BEL","FR",0,43230,0,0,0,"","LNP",485
8207,"Commissionnaire en grains","commission agent in corn","BEL","FR",0,43230,0,0,1,"","LNP",486
8208,"Compagnon chapelier","journeyman hatter","BEL","FR",0,79310,22,0,0,"","LNP",487
8209,"Compagnon imprimeur","journeyman printer","BEL","FR",0,92110,22,0,0,"","LNP",488
8210,"Compagnon orfèvre","journeyman goldsmith","BEL","FR",0,88050,22,0,0,"","LNP",489
8211,"Compagnon typographe","journeyman typographer","BEL","FR",0,92110,22,0,0,"","LNP",490
8212,"Comptable","book-keeper","BEL","FR",0,11010,0,0,0,"33110","LNP",491
8213,"Comptable","book-keeper","BEL","FR",0,33110,0,0,0,"11010","LNP",492
8214,"Comptable à la banque","bank bookkeeper","BEL","FR",0,11010,0,0,0,"33110","LNP",493
8215,"Comptable à la banque","bank bookkeeper","BEL","FR",0,33110,0,0,0,"11010","LNP",494
8216,"Concierge","care-taker","BEL","FR",0,55125,0,0,0,"","LNP",495
8217,"Conducteur","superintendant-driver-ticket collector","BEL","FR",0,22000,0,0,0,"36000, 98320, 98500","LNP",496
8218,"Conducteur","superintendant-driver-ticket collector","BEL","FR",0,36000,0,0,0,"22000, 98320, 98500","LNP",497
8219,"Conducteur","superintendant-driver-ticket collector","BEL","FR",0,98320,0,0,0,"22000, 36000, 98500, 98600","LNP",498
8220,"Conducteur","superintendant-driver-ticket collector","BEL","FR",0,98500,0,0,0,"22000, 36000, 98320, 98600","LNP",499
8221,"Conducteur","superintendant-driver-ticket collector","BEL","FR",0,98600,0,0,0,"22000, 36000, 98320, 98500","LNP",500
8222,"Conducteur de diligences","mail-coach-driver","BEL","FR",0,98620,0,0,0,"","LNP",501
8223,"Conducteur de train","railway engine driver","BEL","FR",0,36020,0,0,0,"98320","LNP",502
8224,"Conducteur de train","railway engine driver","BEL","FR",0,98320,0,0,0,"36020","LNP",503
8225,"Conducteur de tram","tramdriver-ticket collector","BEL","FR",0,36040,0,0,0,"98520","LNP",504
8226,"Conducteur de tram","tramdriver-ticket collector","BEL","FR",0,98520,0,0,0,"36040","LNP",505
8227,"Conducteur des ponts et chaussées","superintendant bridges and roads","BEL","FR",0,22675,0,0,0,"","LNP",506
8228,"Conducteur des travaux","superintendent of work","BEL","FR",0,22610,0,0,0,"","LNP",507
8229,"Conducteur des travaux publics","superintendant of public works","BEL","FR",0,22610,0,0,0,"","LNP",508
8230,"Conducteur detram","tramdriver-ticket collector","BEL","FR",0,98520,0,0,0,"36040","LNP",509
8231,"Confiseur","confectioner","BEL","FR",0,77660,0,0,0,"","LNP",510
8232,"Conseiller provincial","provincial council member","BEL","FR",0,20110,0,0,0,"","LNP",511
8233,"Conservateur de bâtiments","building guardian","BEL","FR",0,55120,0,0,0,"58940","LNP",512
8234,"Conservateur de bâtiments","building guardian","BEL","FR",0,58940,0,0,0,"55120","LNP",513
8235,"Constructeur","constructor","BEL","FR",0,21110,11,0,0,"95000, 99999","LNP",514
8236,"Constructeur","constructor","BEL","FR",0,95000,0,0,0,"21110 (status 11), 99999","LNP",515
8237,"Constructeur","constructor","BEL","FR",0,99999,0,0,0,"21110 (status 11), 95000","LNP",516
8238,"Constructeur de bâtiment","building constructor","BEL","FR",0,21110,11,0,51,"95120, 95415, 95910","LNP",517
8239,"Constructeur de bâtiment","building constructor","BEL","FR",0,95120,0,0,0,"21110 (status 11, product 51), 95415, 95910","LNP",518
8240,"Constructeur de bâtiment","building constructor","BEL","FR",0,95415,0,0,0,"21110 (status 11, product 51),  95120, 95910","LNP",519
8241,"Constructeur de bâtiment","building constructor","BEL","FR",0,95910,0,0,0,"21110 (status 11, product 51),  95120, 95415","LNP",520
8242,"Constructeur de navires","boat maker","BEL","FR",0,21110,11,0,49,"95450","LNP",521
8243,"Constructeur de navires","boat maker","BEL","FR",0,95450,0,0,0,"21110 (status 11, product 49)","LNP",522
8244,"Constructeur de navires","boat builder","BEL","FR",0,21110,11,0,49,"95450","LNP",523
8245,"Constructeur de navires","boat builder","BEL","FR",0,95450,0,0,0,"21110 (status 11, product 49)","LNP",524
8246,"Contremaître","foreman","BEL","FR",0,22610,0,0,0,"","LNP",525
8247,"Contremaître de brasserie","foreman in brewery","BEL","FR",0,22665,0,0,0,"","LNP",526
8248,"Contrôleur","controller","BEL","FR",0,22000,0,0,0,"94980, 36000","LNP",527
8249,"Contrôleur","controller","BEL","FR",0,36000,0,0,0,"22000, 94980","LNP",528
8250,"Contrôleur","controller","BEL","FR",0,94980,0,0,0,"22000, 36000","LNP",529
8251,"Cordier","rope maker","BEL","FR",0,75710,0,0,0,"","LNP",530
8252,"Cordonnier","shoemaker","BEL","FR",0,80110,0,0,0,"","LNP",531
8253,"Corporal","corporal","BEL","FR",0,58330,0,0,0,"","LNP",532
8254,"Corporal sapeur pompier","fireman corporal","BEL","FR",0,58110,31,0,0,"","LNP",533
8255,"Corporal tailleur","corporal tailor","BEL","FR",0,79100,31,0,0,"","LNP",534
8256,"Corroyeur","leather dresser","BEL","FR",0,76150,0,0,0,"","LNP",535
8257,"Coupeur","cutter","BEL","FR",0,99999,0,0,0,"","LNP",536
8258,"Coupeur de chaussures","shoe cutter","BEL","FR",0,80222,0,0,0,"","LNP",537
8259,"Coupeur de chemises","shirt-chemise cutter","BEL","FR",0,79450,0,0,0,"","LNP",538
8260,"Coupeur de tabac","tobacco cutter","BEL","FR",0,78155,0,0,0,"","LNP",539
8261,"Coupeur d'écorces","bark cutter","BEL","FR",0,73290,0,0,0,"","LNP",540
8262,"Courrier","courier","BEL","FR",0,37040,0,0,0,"","LNP",541
8263,"Courtier de commerce","commercial brooker","BEL","FR",0,41030,0,0,0,"","LNP",542
8264,"Courtier navire","merchant fleet brooker","BEL","FR",0,44190,0,0,0,"","LNP",543
8265,"Courvreur de ardoises","slater","BEL","FR",0,95320,0,0,0,"","LNP",544
8266,"Coutelier","cutler","BEL","FR",0,83915,0,0,0,"","LNP",545
8267,"Couturier","couturier","BEL","FR",0,79140,0,0,0,"","LNP",546
8268,"Couvreur","tiler-slater-thatcher","BEL","FR",0,95300,0,0,0,"","LNP",547
8269,"Couvreur d'ardoise","slater","BEL","FR",0,95320,0,0,0,"","LNP",548
